product_id,question,answer
category_3_product_47,can we accept calls on it,yes all rockerz products offer great clarity and comfort during meetings and important calls use the multifunction button to easily accept and reject calls
category_3_product_47,are they good for running and sports in general,yes all rockerz products come with ipx5 splash and sweat resistance making them perfect for sports and adventures
category_3_product_47,do they come in different colours,yes rockerz 338 comes in 5 different colour options
category_3_product_47,can i charge my headphones with a mobile charger,yes all rockerz products can be charged with a mobile charger
category_3_product_47,how can i enable google and siri,simply single press to activate your voice assistant please refer to the manual for further instructions
category_3_product_47,what to do when one side stops working,simply reset your rockerz device
category_3_product_47,what to do if im not able to pair it with my phonelaptoptablet,simply reset your rockerz device
category_3_product_49,how can we pause and play tracks,rockerz 333 anc wireless bluetooth earphones come with a host of intuitive features including dual pairing that gives full seamless control over music and other media
category_3_product_49,can we accept calls on boat rockerz 333 anc earphones,yes a single press on the multifunction button allows the user to easily accept and reject calls
category_3_product_49,can i use any adapter to charge my device,yes you can use any adapter to charge your rockerz 103 wireless wireless earphones
category_3_product_49,can i use any adapter to charge my device,yes you can use any adapter to charge your rockerz 333 anc
category_3_product_49,how long does boat rockerz 333 anc last on a single charge,rockerz 333 anc offers a battery backup of up to 24 hours on a single charge
category_3_product_49,does it support fast charging,rockerz 333 anc supports asap fast charging get 5 hours of playtime with 10 mins of charging time
category_3_product_49,can i charge my earphones with a mobile charger,yes rockerz 333 anc supports typec charging if your mobile charger comes with typec charging support then you can easily use the same to charge your device
category_3_product_51,can we accept calls on it,yes all rockerz products offer great clarity and comfort during meetings and important calls use the multifunction button to easily accept and reject calls
category_3_product_51,are they good for running and sports in general,yes all rockerz products come with ipx5 splash and sweat resistance making them perfect for sports and adventures
category_3_product_51,do they come in different colours,yes rockerz 555 comes in 5 different colour options
category_3_product_51,can i charge my headphones with a mobile charger,yes all rockerz products can be charged with a mobile charger
category_3_product_51,how can i enable google and siri,simply single press to activate your voice assistant please refer to the manual for further instructions
category_3_product_51,what to do when one side stops working,simply reset your rockerz device
category_3_product_51,what to do if im not able to pair it with my phonelaptoptablet,simply reset your rockerz device
category_3_product_52,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 330 is designed for great clarity and comfort during meetings and important calls
category_3_product_52,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_52,does it have a dedicated microphone,yes rockerz 330 earphones have a dedicated mic perfect for calls and recording
category_3_product_52,can i charge my earphones with a mobile charger,yes rockerz 330 wireless earphones can be charged with a mobile charger
category_3_product_52,how long does it take to charge does it support fast charging,rockerz 330 takes around 2h to charge it does support fast charging
category_3_product_52,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_52,what bluetooth version does rockerz 330 support,rockerz 330 wireless bluetooth earphones support bluetooth v50
category_3_product_53,can i pauseplay change tracks with the earphones,yes one can pauseplay change tracks pick and hang up calls bassheads 950v2 comes with a host of intuitive features that allows one to seamlessly control music
category_3_product_53,does it have a microphone,yes bassheads 950v2 comes with an on cable microphone
category_3_product_53,is it good for meetings and calls,yes with its on cable microphone bassheads 950v2 is perfect for meetings and working from home
category_3_product_53,does it come with noise cancellation,yes bassheads 950v2 comes with passive noise cancellation
category_3_product_53,is there a warranty for the product how do i claim warranty,yes all of our wired earphones come with a 1 year warranty to register your device visit httpssupportboatlifestylecom
category_3_product_54,how can we pause and play tracks,rockerz 260 bluetooth earphones come with a host of intuitive features the multifunction button gives the user full seamless control over music and other media please refer to the instruction manual to learn about the different ways one can take advantage of its features
category_3_product_54,can we accept calls on boat rockerz 260,yes a single press on the multifunction button allows the user to easily accept and reject calls
category_3_product_54,can i use any adapter to charge my device,yes you can use any adapter to charge your rockerz 260 charging case
category_3_product_54,how long does boat rockerz 260 last on a single charge,rockerz 260 wireless earbuds offer battery backup of up to 15 hours at 100 volume and 21 hours at 50volume
category_3_product_54,how long does it take to charge fully,rockerz 260 takes 1 hour to fully charge
category_3_product_54,does it support fast charging,yes rockerz 260 comes with asap charge technology
category_3_product_54,can i charge my earphones while the case is being charged,yes one can simultaneously charge the carrying case and the bluetooth earbuds at the same time
category_3_product_55,can we accept calls on it is it good for calls meetings and work from home,rockerz 235 v2 made in india is designed for great clarity and comfort during meetings and important calls single press on the multifunction button to easily accept and reject calls
category_3_product_55,how is the battery life of the device,rockerz 235 v2 made in india can last for 8 hours when used continuously
category_3_product_55,is it good for running and sports in general,yes rockerz 235 v2 made in india inear headphones have ipx5 dust and water resistance making it perfect for sports and adventures
category_3_product_55,does it have a dedicated microphone what interface does it support,yes rockerz 235 v2 made in india earphones have a dedicated mic perfect for calls and recording one can charge their devices with any micro usb charger
category_3_product_55,can i charge my headphones with a mobile charger,yes rockerz 235 v2 made in india wireless headphones can be charged with a mobile charger
category_3_product_55,how long does it take to charge does it support fast charging,rockerz 235 v2 made in india takes 23 hours to charge it supports fast charging
category_3_product_55,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_56,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 375 is designed for great clarity and comfort during meetings and important calls
category_3_product_56,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_56,does it have a dedicated microphone,yes rockerz 375 earphones have a dedicated mic perfect for calls and recording
category_3_product_56,can i charge my earphones with a mobile charger,yes rockerz 375 wireless earphones can be charged with a mobile charger
category_3_product_56,how long does it take to charge does it support fast charging,rockerz 375 takes around 30mins to charge it does support fast charging
category_3_product_56,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_56,what bluetooth version does rockerz 375 support,rockerz 375 wireless bluetooth earphones support bluetooth v51
category_3_product_57,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 255 pro are designed for great clarity and comfort during meetings and important calls
category_3_product_57,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_57,does it have a dedicated microphone,yes rockerz 255 pro earphones has a dedicated mic perfect for calls and recording
category_3_product_57,can i charge my earphones with a mobile charger,yes rockerz 255 pro earphones can be charged with a mobile charger
category_3_product_57,how long does it take to charge does it support fast charging,rockerz 255 pro takes around 15h to charge it does supports fast charging
category_3_product_57,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_57,what bluetooth version does rockerz 255 pro support,rockerz 255 pro bluetooth earphones supports bluetooth v50
category_3_product_59,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 265 v2 are designed for great clarity and comfort during meetings and important calls
category_3_product_59,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_59,does it have a dedicated microphone,yes rockerz 265 v2 earphones has a dedicated mic perfect for calls and recording
category_3_product_59,can i charge my earphones with a mobile charger,yes rockerz 265 v2 earphones can be charged with a mobile charger
category_3_product_59,how long does it take to charge does it support fast charging,rockerz 265 v2 takes around 40 mins to charge it does supports fast charging
category_3_product_59,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_59,what bluetooth version does rockerz 265 v2 support,rockerz 265 v2 bluetooth earphones supports bluetooth v50
category_3_product_60,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 385 v2 are designed for great clarity and comfort during meetings and important calls
category_3_product_60,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_60,does it have a dedicated microphone,yes rockerz 385 v2 earphones has a dedicated mic perfect for calls and recording
category_3_product_60,can i charge my earphones with a mobile charger,yes rockerz 385 v2 earphones can be charged with a mobile charger
category_3_product_60,how long does it take to charge does it support fast charging,rockerz 385 v2 takes around 1h to charge it does supports asap charging
category_3_product_60,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_60,what bluetooth version does rockerz 385 v2 support,rockerz 385 v2 bluetooth earphones supports bluetooth v50
category_3_product_61,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls boat 102 wireless are designed for great clarity and comfort during meetings and important calls
category_3_product_61,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_61,does it have a dedicated microphone,yes boat 102 wireless earphones has a dedicated mic perfect for calls and recording
category_3_product_61,can i charge my earphones with a mobile charger,yes boat 102 wireless earphones can be charged with a mobile charger
category_3_product_61,how long does it take to charge does it support fast charging,boat 102 wireless takes around 2h to charge it does not support fast charging
category_3_product_61,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_61,what bluetooth version does boat 102 wireless support,boat 102 wireless bluetooth earphones supports bluetooth v50
category_3_product_62,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 258 pro are designed for great clarity and comfort during meetings and important calls
category_3_product_62,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_62,does it have a dedicated microphone,yes rockerz 258 pro earphones has a dedicated mic perfect for calls and recording
category_3_product_62,can i charge my earphones with a mobile charger,yes rockerz 258 pro earphones can be charged with a mobile charger
category_3_product_62,how long does it take to charge does it support fast charging,rockerz 258 pro takes around 15h to charge it does supports fast chargiing
category_3_product_62,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_62,what bluetooth version does rockerz 258 pro support,rockerz 258 pro bluetooth earphones supports bluetooth v50
category_3_product_63,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 238 are designed for great clarity and comfort during meetings and important calls
category_3_product_63,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_63,does it have a dedicated microphone,yes rockerz 238 earphones has a dedicated mic perfect for calls and recording
category_3_product_63,can i charge my earphones with a mobile charger,yes rockerz 238 earphones can be charged with a mobile charger
category_3_product_63,how long does it take to charge does it support fast charging,rockerz 238 takes around 15h to charge it does supports fast charging
category_3_product_63,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_63,what bluetooth version does rockerz 238 support,rockerz 238 bluetooth earphones supports bluetooth v41
category_3_product_64,can we accept calls on it is it good for calls meetings and work from home,boat rockerz 255 kkr edition are designed for great clarity and comfort during meetings and important calls single press on the multifunction button to easily accept and reject calls
category_3_product_64,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_64,is it good for running and sports in general,yes boat rockerz 255 kkr edition inear headphones have ipx5 dust and water resistance making it perfect for sports and adventures
category_3_product_64,does it have a dedicated microphone,yes boat rockerz 255 kkr edition earphones has a dedicated mic perfect for calls and recording
category_3_product_64,can i charge my headphones with a mobile charger,yes boat rockerz 255 kkr edition wireless headphones can be charged with a mobile charger
category_3_product_64,how long does it take to charge does it support fast charging,boat rockerz 255 kkr edition takes 15h to fully charge it does not support fast charging
category_3_product_64,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_65,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 335 are designed for great clarity and comfort during meetings and important calls
category_3_product_65,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_65,does it have a dedicated microphone,yes rockerz 335 earphones has a dedicated mic perfect for calls and recording
category_3_product_65,can i charge my earphones with a mobile charger,yes rockerz 335 earphones can be charged with a mobile charger
category_3_product_65,how long does it take to charge does it support fast charging,rockerz 335 takes around 40 mins to charge it comes with asap charging technology
category_3_product_65,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_65,what bluetooth version does rockerz 335 support,rockerz 335 bluetooth earphones supports bluetooth v50
category_3_product_66,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls boat 103 wireless are designed for great clarity and comfort during meetings and important calls
category_3_product_66,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_66,does it have a dedicated microphone,yes boat 103 wireless earphones has a dedicated mic perfect for calls and recording
category_3_product_66,can i charge my earphones with a mobile charger,yes boat 103 wireless earphones can be charged with a mobile charger
category_3_product_66,how long does it take to charge does it support fast charging,boat 103 wireless takes around 2h to charge it does not support fast charging
category_3_product_66,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_66,what bluetooth version does boat 103 wireless support,boat 103 wireless bluetooth earphones supports bluetooth v50
category_3_product_67,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 195 are designed for great clarity and comfort during meetings and important calls
category_3_product_67,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_67,does it have a dedicated microphone,yes rockerz 195 earphones has a dedicated mic perfect for calls and recording
category_3_product_67,can i charge my earphones with a mobile charger,yes rockerz 195 earphones can be charged with a mobile charger
category_3_product_67,how long does it take to charge does it support fast charging,rockerz 195 takes around 2h to charge it does supports fast charging
category_3_product_67,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_67,what bluetooth version does rockerz 195 support,rockerz 195 bluetooth earphones supports bluetooth v50
category_3_product_68,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 185 are designed for great clarity and comfort during meetings and important calls
category_3_product_68,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_68,does it have a dedicated microphone,yes rockerz 185 earphones has a dedicated mic perfect for calls and recording
category_3_product_68,can i charge my earphones with a mobile charger,yes rockerz 185 earphones can be charged with a mobile charger
category_3_product_68,how long does it take to charge does it support fast charging,rockerz 185 takes around 2h to charge it does support fast charging
category_3_product_68,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_68,what bluetooth version does rockerz 185 support,rockerz 185 bluetooth earphones supports bluetooth v50
category_3_product_69,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 255f are designed for great clarity and comfort during meetings and important calls
category_3_product_69,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_69,does it have a dedicated microphone,yes rockerz 255f earphones has a dedicated mic perfect for calls and recording
category_3_product_69,can i charge my earphones with a mobile charger,yes rockerz 255f earphones can be charged with a mobile charger
category_3_product_69,how long does it take to charge does it support fast charging,rockerz 255f takes around 15h to charge it does not support fast charging
category_3_product_69,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_69,what bluetooth version does rockerz 255f support,rockerz 255f bluetooth earphones supports bluetooth v41
category_3_product_70,can we accept calls on it is it good for calls meetings and work from home,rockerz 255 pro are designed for great clarity and comfort during meetings and important calls single press on the multifunction button to easily accept and reject calls
category_3_product_70,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_70,is it good for running and sports in general,yes rockerz 255 pro inear headphones have ipx5 dust and water resistance making it perfect for sports and adventures
category_3_product_70,does it have a dedicated microphone,yes rockerz 255 pro earphones has a dedicated mic perfect for calls and recording
category_3_product_70,can i charge my headphones with a mobile charger,yes rockerz 255 pro wireless headphones can be charged with a mobile charger
category_3_product_70,how long does it take to charge does it support fast charging,rockerz 255 pro takes 15h to fully charge it does support fast charging
category_3_product_70,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_71,can we accept calls on it is it good for calls meetings and work from home,rockerz 235 v2 is designed for great clarity and comfort during meetings and important calls single press on the multifunction button to easily accept and reject calls
category_3_product_71,how is the battery life of the device,rockerz 235 v2 can last for 8 hours when used continuously
category_3_product_71,is it good for running and sports in general,yes rockerz 235 v2 inear headphones have ipx5 dust and water resistance making it perfect for sports and adventures
category_3_product_71,does it have a dedicated microphone what interface does it support,yes rockerz 235 v2 earphones have a dedicated mic perfect for calls and recording one can charge their devices with any micro usb charger
category_3_product_71,can i charge my headphones with a mobile charger,yes rockerz 235 v2 wireless headphones can be charged with a mobile charger
category_3_product_71,how long does it take to charge does it support fast charging,rockerz 235 v2 takes 23 hours to charge it supports fast charging
category_3_product_71,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_72,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 275 v2 are designed for great clarity and comfort during meetings and important calls
category_3_product_72,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_72,does it have a dedicated microphone,yes rockerz 275 v2 earphones has a dedicated mic perfect for calls and recording
category_3_product_72,can i charge my earphones with a mobile charger,yes rockerz 275 v2 earphones can be charged with a mobile charger
category_3_product_72,how long does it take to charge does it support fast charging,rockerz 275 v2 takes around 15h to charge it does support fast charging
category_3_product_72,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_72,what bluetooth version does rockerz 275 v2 support,rockerz 275 v2 bluetooth earphones supports bluetooth v50
category_3_product_73,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 245 v2 are designed for great clarity and comfort during meetings and important calls
category_3_product_73,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_73,does it have a dedicated microphone,yes rockerz 245 v2 earphones has a dedicated mic perfect for calls and recording
category_3_product_73,can i charge my earphones with a mobile charger,yes rockerz 245 v2 earphones can be charged with a mobile charger
category_3_product_73,how long does it take to charge does it support fast charging,rockerz 245 v2 takes around 15h to charge it does support fast charging
category_3_product_73,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_73,what bluetooth version does rockerz 245 v2 support,rockerz 245 v2 bluetooth earphones supports bluetooth v50
category_3_product_74,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls boat 100 wireless are designed for great clarity and comfort during meetings and important calls
category_3_product_74,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_74,does it have a dedicated microphone,yes boat 100 wireless earphones has a dedicated mic perfect for calls and recording
category_3_product_74,can i charge my earphones with a mobile charger,yes boat 100 wireless earphones can be charged with a mobile charger
category_3_product_74,how long does it take to charge does it support fast charging,boat 100 wireless takes around 2h to charge it does not support fast charging
category_3_product_74,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_74,what bluetooth version does boat 100 wireless support,boat 100 wireless bluetooth earphones supports bluetooth v50
category_3_product_75,can we accept calls on it is it good for calls meetings and work from home,yes a single press on the multifunction button allows the user to easily accept and reject calls rockerz 261 are designed for great clarity and comfort during meetings and important calls
category_3_product_75,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_75,does it have a dedicated microphone,yes rockerz 261 earphones has a dedicated mic perfect for calls and recording
category_3_product_75,can i charge my earphones with a mobile charger,yes rockerz 261 earphones can be charged with a mobile charger
category_3_product_75,how long does it take to charge does it support fast charging,rockerz 261 takes around 2h to charge it does not support fast charging
category_3_product_75,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_75,what bluetooth version does rockerz 261 support,rockerz 261 bluetooth earphones supports bluetooth v41
category_3_product_76,can we accept calls on it is it good for calls meetings and work from home,rockerz 255 are designed for great clarity and comfort during meetings and important calls single press on the multifunction button to easily accept and reject calls
category_3_product_76,can we adjust the length of the wire,no the length of the wire cannot be adjusted
category_3_product_76,is it good for running and sports in general,yes rockerz 255 inear headphones have ipx5 dust and water resistance making it perfect for sports and adventures
category_3_product_76,does it have a dedicated microphone,yes rockerz 255 earphones has a dedicated mic perfect for calls and recording
category_3_product_76,can i charge my headphones with a mobile charger,yes rockerz 255 wireless headphones can be charged with a mobile charger
category_3_product_76,how long does it take to charge does it support fast charging,rockerz 255 takes 15h to fully charge it does not support fast charging
category_3_product_76,can we use it while putting the earphones on charge,yes one can use the device while charging it at the same time
category_3_product_77,can i pauseplay change tracks with the earphones,yes one can pauseplay change tracks pick and hang up calls bassheads 900 comes with a host of intuitive features that allows one to seamlessly control music please refer to the instruction manual to learn about the different ways one can take advantage of its features
category_3_product_77,does it have an inline microphone,yes bassheads 900 comes with an inline microphone the microphone also features inbuilt noise isolation technology
category_3_product_77,is it good for meetings and calls,yes with its inline microphone and in inbuilt noise isolation technology bassheads 900 is perfect for meetings and working from home
category_3_product_77,does it come with noise cancellation,yes bassheads 900 comes with passive noise cancellation
category_3_product_77,what is the length of the cable,the cable is 1500mm long
category_3_product_77,is there a warranty for the product how do i claim warranty,yes all of our earphones come with a 1 year warranty to register your device visit httpssupportboatlifestylecom
